BEAM 1
RFbucket,Slot,Head-On IP1,Head-On IP2,Head-On IP5,Head-On IP8,Head-On Tot,LR IP1,LR IP2,LR IP5,LR IP8,LR Tot
0,448,0,0,1,0,0,0,0,0,0,0
0,452,0,0,1,0,0,0,0,0,0,0
0,456,0,0,1,0,0,0,0,0,0,0
0,460,0,0,1,0,0,0,0,0,0,0
0,466,0,0,1,0,0,0,0,0,0,0
0,470,0,0,1,0,0,0,0,0,0,0
0,474,0,0,1,0,0,0,0,0,0,0
0,478,0,0,1,0,0,0,0,0,0,0
0,484,0,0,1,0,0,0,0,0,0,0
0,488,0,0,1,0,0,0,0,0,0,0
0,492,0,0,1,0,0,0,0,0,0,0
0,496,0,0,1,0,0,0,0,0,0,0
0,502,0,0,1,0,0,0,0,0,0,0
0,506,0,0,1,0,0,0,0,0,0,0
0,510,0,0,1,0,0,0,0,0,0,0
0,514,0,0,1,0,0,0,0,0,0,0
0,520,0,0,1,0,0,0,0,0,0,0
0,524,0,0,1,0,0,0,0,0,0,0
0,528,0,0,1,0,0,0,0,0,0,0
0,532,0,0,1,0,0,0,0,0,0,0
0,538,0,0,1,0,0,0,0,0,0,0
0,542,0,0,1,0,0,0,0,0,0,0
0,546,0,0,1,0,0,0,0,0,0,0
0,550,0,0,1,0,0,0,0,0,0,0
0,582,0,0,1,0,0,0,0,0,0,0
0,586,0,0,1,0,0,0,0,0,0,0
0,590,0,0,1,0,0,0,0,0,0,0
0,594,0,0,1,0,0,0,0,0,0,0
0,600,0,0,1,0,0,0,0,0,0,0
0,604,0,0,1,0,0,0,0,0,0,0
0,608,0,0,1,0,0,0,0,0,0,0
0,612,0,0,1,0,0,0,0,0,0,0
0,618,0,0,1,0,0,0,0,0,0,0
0,622,0,0,1,0,0,0,0,0,0,0
0,626,0,0,1,0,0,0,0,0,0,0
0,630,0,0,1,0,0,0,0,0,0,0
0,636,0,0,1,0,0,0,0,0,0,0
0,640,0,0,1,0,0,0,0,0,0,0
0,644,0,0,1,0,0,0,0,0,0,0
0,648,0,0,1,0,0,0,0,0,0,0
0,654,0,0,1,0,0,0,0,0,0,0
0,658,0,0,1,0,0,0,0,0,0,0
0,662,0,0,1,0,0,0,0,0,0,0
0,666,0,0,1,0,0,0,0,0,0,0
0,672,0,0,1,0,0,0,0,0,0,0
0,676,0,0,1,0,0,0,0,0,0,0
0,680,0,0,1,0,0,0,0,0,0,0
0,684,0,0,1,0,0,0,0,0,0,0
0,690,0,0,1,0,0,0,0,0,0,0
0,694,0,0,1,0,0,0,0,0,0,0
0,698,0,0,1,0,0,0,0,0,0,0
0,702,0,0,1,0,0,0,0,0,0,0
0,708,0,0,1,0,0,0,0,0,0,0
0,712,0,0,1,0,0,0,0,0,0,0
0,716,0,0,1,0,0,0,0,0,0,0
0,720,0,0,1,0,0,0,0,0,0,0
0,726,0,0,1,0,0,0,0,0,0,0
0,730,0,0,1,0,0,0,0,0,0,0
0,734,0,0,1,0,0,0,0,0,0,0
0,738,0,0,1,0,0,0,0,0,0,0
0,775,0,0,0,0,0,0,0,0,0,0
0,779,0,0,0,0,0,0,0,0,0,0
0,783,0,0,0,0,0,0,0,0,0,0
0,787,0,0,0,0,0,0,0,0,0,0
0,793,0,0,0,0,0,0,0,0,0,0
0,797,0,0,0,0,0,0,0,0,0,0
0,801,0,0,0,0,0,0,0,0,0,0
0,805,0,0,0,0,0,0,0,0,0,0
0,811,0,0,0,0,0,0,0,0,0,0
0,815,0,0,0,0,0,0,0,0,0,0
0,819,0,0,0,0,0,0,0,0,0,0
0,823,0,0,0,0,0,0,0,0,0,0
0,829,0,0,0,0,0,0,0,0,0,0
0,833,0,0,0,0,0,0,0,0,0,0
0,837,0,0,0,0,0,0,0,0,0,0
0,841,0,0,0,0,0,0,0,0,0,0
0,847,0,0,0,0,0,0,0,0,0,0
0,851,0,0,0,0,0,0,0,0,0,0
0,855,0,0,0,0,0,0,0,0,0,0
0,859,0,0,0,0,0,0,0,0,0,0
0,904,0,0,0,0,0,0,0,0,0,0
0,908,0,0,0,0,0,0,0,0,0,0
0,912,0,0,0,0,0,0,0,0,0,0
0,916,0,0,0,0,0,0,0,0,0,0
0,922,0,0,0,0,0,0,0,0,0,0
0,926,0,0,0,0,0,0,0,0,0,0
0,930,0,0,0,0,0,0,0,0,0,0
0,934,0,0,0,0,0,0,0,0,0,0
0,940,0,0,0,0,0,0,0,0,0,0
0,944,0,0,0,0,0,0,0,0,0,0
0,948,0,0,0,0,0,0,0,0,0,0
0,952,0,0,0,0,0,0,0,0,0,0
0,958,0,0,0,0,0,0,0,0,0,0
0,962,0,0,0,0,0,0,0,0,0,0
0,966,0,0,0,0,0,0,0,0,0,0
0,970,0,0,0,0,0,0,0,0,0,0
0,976,0,0,0,0,0,0,0,0,0,0
0,980,0,0,0,0,0,0,0,0,0,0
0,984,0,0,0,0,0,0,0,0,0,0
0,988,0,0,0,0,0,0,0,0,0,0
0,994,0,0,0,0,0,0,0,0,0,0
0,998,0,0,0,0,0,0,0,0,0,0
0,1002,0,0,0,0,0,0,0,0,0,0
0,1006,0,0,0,0,0,0,0,0,0,0
0,1012,0,0,0,0,0,0,0,0,0,0
0,1016,0,0,0,0,0,0,0,0,0,0
0,1020,0,0,0,0,0,0,0,0,0,0
0,1024,0,0,0,0,0,0,0,0,0,0
0,1030,0,0,0,0,0,0,0,0,0,0
0,1034,0,0,0,0,0,0,0,0,0,0
0,1038,0,0,0,0,0,0,0,0,0,0
0,1042,0,0,0,0,0,0,0,0,0,0
0,1048,0,0,0,0,0,0,0,0,0,0
0,1052,0,0,0,0,0,0,0,0,0,0
0,1056,0,0,0,0,0,0,0,0,0,0
0,1060,0,0,0,0,0,0,0,0,0,0
0,1092,0,0,0,0,0,0,0,0,0,0
0,1096,0,0,0,0,0,0,0,0,0,0
0,1100,0,0,0,0,0,0,0,0,0,0
0,1104,0,0,0,0,0,0,0,0,0,0
0,1110,0,0,0,0,0,0,0,0,0,0
0,1114,0,0,0,0,0,0,0,0,0,0
0,1118,0,0,0,0,0,0,0,0,0,0
0,1122,0,0,0,0,0,0,0,0,0,0
0,1128,0,0,0,0,0,0,0,0,0,0
0,1132,0,0,0,0,0,0,0,0,0,0
0,1136,0,0,0,0,0,0,0,0,0,0
0,1140,0,0,0,0,0,0,0,0,0,0
0,1146,0,0,0,0,0,0,0,0,0,0
0,1150,0,0,0,0,0,0,0,0,0,0
0,1154,0,0,0,0,0,0,0,0,0,0
0,1158,0,0,0,0,0,0,0,0,0,0
0,1164,0,0,0,0,0,0,0,0,0,0
0,1168,0,0,0,0,0,0,0,0,0,0
0,1172,0,0,0,0,0,0,0,0,0,0
0,1176,0,0,0,0,0,0,0,0,0,0
0,1182,0,0,0,0,0,0,0,0,0,0
0,1186,0,0,0,0,0,0,0,0,0,0
0,1190,0,0,0,0,0,0,0,0,0,0
0,1194,0,0,0,0,0,0,0,0,0,0
0,1200,0,0,0,0,0,0,0,0,0,0
0,1204,0,0,0,0,0,0,0,0,0,0
0,1208,0,0,0,0,0,0,0,0,0,0
0,1212,0,0,0,0,0,0,0,0,0,0
0,1218,0,0,0,0,0,0,0,0,0,0
0,1222,0,0,0,0,0,0,0,0,0,0
0,1226,0,0,0,0,0,0,0,0,0,0
0,1230,0,0,0,0,0,0,0,0,0,0
0,1236,0,0,0,0,0,0,0,0,0,0
0,1240,0,0,0,0,0,0,0,0,0,0
0,1244,0,0,0,0,0,0,0,0,0,0
0,1248,0,0,0,0,0,0,0,0,0,0
0,1287,0,0,1,0,0,0,0,0,0,0
0,1291,0,0,1,0,0,0,0,0,0,0
0,1295,0,0,1,0,0,0,0,0,0,0
0,1299,0,0,1,0,0,0,0,0,0,0
0,1305,0,0,1,0,0,0,0,0,0,0
0,1309,0,0,1,0,0,0,0,0,0,0
0,1313,0,0,1,0,0,0,0,0,0,0
0,1317,0,0,1,0,0,0,0,0,0,0
0,1323,0,0,1,0,0,0,0,0,0,0
0,1327,0,0,1,0,0,0,0,0,0,0
0,1331,0,0,1,0,0,0,0,0,0,0
0,1335,0,0,1,0,0,0,0,0,0,0
0,1341,0,0,1,0,0,0,0,0,0,0
0,1345,0,0,1,0,0,0,0,0,0,0
0,1349,0,0,1,0,0,0,0,0,0,0
0,1353,0,0,1,0,0,0,0,0,0,0
0,1359,0,0,1,0,0,0,0,0,0,0
0,1363,0,0,1,0,0,0,0,0,0,0
0,1367,0,0,1,0,0,0,0,0,0,0
0,1371,0,0,1,0,0,0,0,0,0,0
0,1377,0,0,1,0,0,0,0,0,0,0
0,1381,0,0,1,0,0,0,0,0,0,0
0,1385,0,0,1,0,0,0,0,0,0,0
0,1389,0,0,1,0,0,0,0,0,0,0
0,1395,0,0,1,0,0,0,0,0,0,0
0,1399,0,0,1,0,0,0,0,0,0,0
0,1403,0,0,1,0,0,0,0,0,0,0
0,1407,0,0,1,0,0,0,0,0,0,0
0,1413,0,0,1,0,0,0,0,0,0,0
0,1417,0,0,1,0,0,0,0,0,0,0
0,1421,0,0,1,0,0,0,0,0,0,0
0,1425,0,0,1,0,0,0,0,0,0,0
0,1431,0,0,1,0,0,0,0,0,0,0
0,1435,0,0,1,0,0,0,0,0,0,0
0,1439,0,0,1,0,0,0,0,0,0,0
0,1443,0,0,1,0,0,0,0,0,0,0
0,1475,0,0,1,0,0,0,0,0,0,0
0,1479,0,0,1,0,0,0,0,0,0,0
0,1483,0,0,1,0,0,0,0,0,0,0
0,1487,0,0,1,0,0,0,0,0,0,0
0,1493,0,0,1,0,0,0,0,0,0,0
0,1497,0,0,1,0,0,0,0,0,0,0
0,1501,0,0,1,0,0,0,0,0,0,0
0,1505,0,0,1,0,0,0,0,0,0,0
0,1511,0,0,1,0,0,0,0,0,0,0
0,1515,0,0,1,0,0,0,0,0,0,0
0,1519,0,0,1,0,0,0,0,0,0,0
0,1523,0,0,1,0,0,0,0,0,0,0
0,1529,0,0,1,0,0,0,0,0,0,0
0,1533,0,0,1,0,0,0,0,0,0,0
0,1537,0,0,1,0,0,0,0,0,0,0
0,1541,0,0,1,0,0,0,0,0,0,0
0,1547,0,0,1,0,0,0,0,0,0,0
0,1551,0,0,1,0,0,0,0,0,0,0
0,1555,0,0,1,0,0,0,0,0,0,0
0,1559,0,0,1,0,0,0,0,0,0,0
0,1565,0,0,1,0,0,0,0,0,0,0
0,1569,0,0,1,0,0,0,0,0,0,0
0,1573,0,0,1,0,0,0,0,0,0,0
0,1577,0,0,1,0,0,0,0,0,0,0
0,1583,0,0,1,0,0,0,0,0,0,0
0,1587,0,0,1,0,0,0,0,0,0,0
0,1591,0,0,1,0,0,0,0,0,0,0
0,1595,0,0,1,0,0,0,0,0,0,0
0,1601,0,0,1,0,0,0,0,0,0,0
0,1605,0,0,1,0,0,0,0,0,0,0
0,1609,0,0,1,0,0,0,0,0,0,0
0,1613,0,0,1,0,0,0,0,0,0,0
0,1619,0,0,1,0,0,0,0,0,0,0
0,1623,0,0,1,0,0,0,0,0,0,0
0,1627,0,0,1,0,0,0,0,0,0,0
0,1631,0,0,1,0,0,0,0,0,0,0
0,1671,0,0,0,0,0,0,0,0,0,0
0,1675,0,0,0,0,0,0,0,0,0,0
0,1679,0,0,0,0,0,0,0,0,0,0
0,1683,0,0,0,0,0,0,0,0,0,0
0,1689,0,0,0,0,0,0,0,0,0,0
0,1693,0,0,0,0,0,0,0,0,0,0
0,1697,0,0,0,0,0,0,0,0,0,0
0,1701,0,0,0,0,0,0,0,0,0,0
0,1707,0,0,0,0,0,0,0,0,0,0
0,1711,0,0,0,0,0,0,0,0,0,0
0,1715,0,0,0,0,0,0,0,0,0,0
0,1719,0,0,0,0,0,0,0,0,0,0
0,1725,0,0,0,0,0,0,0,0,0,0
0,1729,0,0,0,0,0,0,0,0,0,0
0,1733,0,0,0,0,0,0,0,0,0,0
0,1737,0,0,0,0,0,0,0,0,0,0
0,1743,0,0,0,0,0,0,0,0,0,0
0,1747,0,0,0,0,0,0,0,0,0,0
0,1751,0,0,0,0,0,0,0,0,0,0
0,1755,0,0,0,0,0,0,0,0,0,0
0,1796,0,0,0,0,0,0,0,0,0,0
0,1800,0,0,0,0,0,0,0,0,0,0
0,1804,0,0,0,0,0,0,0,0,0,0
0,1808,0,0,0,0,0,0,0,0,0,0
0,1814,0,0,0,0,0,0,0,0,0,0
0,1818,0,0,0,0,0,0,0,0,0,0
0,1822,0,0,0,0,0,0,0,0,0,0
0,1826,0,0,0,0,0,0,0,0,0,0
0,1832,0,0,0,0,0,0,0,0,0,0
0,1836,0,0,0,0,0,0,0,0,0,0
0,1840,0,0,0,0,0,0,0,0,0,0
0,1844,0,0,0,0,0,0,0,0,0,0
0,1850,0,0,0,0,0,0,0,0,0,0
0,1854,0,0,0,0,0,0,0,0,0,0
0,1858,0,0,0,0,0,0,0,0,0,0
0,1862,0,0,0,0,0,0,0,0,0,0
0,1868,0,0,0,0,0,0,0,0,0,0
0,1872,0,0,0,0,0,0,0,0,0,0
0,1876,0,0,0,0,0,0,0,0,0,0
0,1880,0,0,0,0,0,0,0,0,0,0
0,1886,0,0,0,0,0,0,0,0,0,0
0,1890,0,0,0,0,0,0,0,0,0,0
0,1894,0,0,0,0,0,0,0,0,0,0
0,1898,0,0,0,0,0,0,0,0,0,0
0,1904,0,0,0,0,0,0,0,0,0,0
0,1908,0,0,0,0,0,0,0,0,0,0
0,1912,0,0,0,0,0,0,0,0,0,0
0,1916,0,0,0,0,0,0,0,0,0,0
0,1922,0,0,0,0,0,0,0,0,0,0
0,1926,0,0,0,0,0,0,0,0,0,0
0,1930,0,0,0,0,0,0,0,0,0,0
0,1934,0,0,0,0,0,0,0,0,0,0
0,1940,0,0,0,0,0,0,0,0,0,0
0,1944,0,0,0,0,0,0,0,0,0,0
0,1948,0,0,0,0,0,0,0,0,0,0
0,1952,0,0,0,0,0,0,0,0,0,0
0,1984,0,0,0,0,0,0,0,0,0,0
0,1988,0,0,0,0,0,0,0,0,0,0
0,1992,0,0,0,0,0,0,0,0,0,0
0,1996,0,0,0,0,0,0,0,0,0,0
0,2002,0,0,0,0,0,0,0,0,0,0
0,2006,0,0,0,0,0,0,0,0,0,0
0,2010,0,0,0,0,0,0,0,0,0,0
0,2014,0,0,0,0,0,0,0,0,0,0
0,2020,0,0,0,0,0,0,0,0,0,0
0,2024,0,0,0,0,0,0,0,0,0,0
0,2028,0,0,0,0,0,0,0,0,0,0
0,2032,0,0,0,0,0,0,0,0,0,0
0,2038,0,0,0,0,0,0,0,0,0,0
0,2042,0,0,0,0,0,0,0,0,0,0
0,2046,0,0,0,0,0,0,0,0,0,0
0,2050,0,0,0,0,0,0,0,0,0,0
0,2056,0,0,0,0,0,0,0,0,0,0
0,2060,0,0,0,0,0,0,0,0,0,0
0,2064,0,0,0,0,0,0,0,0,0,0
0,2068,0,0,0,0,0,0,0,0,0,0
0,2074,0,0,0,0,0,0,0,0,0,0
0,2078,0,0,0,0,0,0,0,0,0,0
0,2082,0,0,0,0,0,0,0,0,0,0
0,2086,0,0,0,0,0,0,0,0,0,0
0,2092,0,0,0,0,0,0,0,0,0,0
0,2096,0,0,0,0,0,0,0,0,0,0
0,2100,0,0,0,0,0,0,0,0,0,0
0,2104,0,0,0,0,0,0,0,0,0,0
0,2110,0,0,0,0,0,0,0,0,0,0
0,2114,0,0,0,0,0,0,0,0,0,0
0,2118,0,0,0,0,0,0,0,0,0,0
0,2122,0,0,0,0,0,0,0,0,0,0
0,2128,0,0,0,0,0,0,0,0,0,0
0,2132,0,0,0,0,0,0,0,0,0,0
0,2136,0,0,0,0,0,0,0,0,0,0
0,2140,0,0,0,0,0,0,0,0,0,0
0,2176,0,0,1,0,0,0,0,0,0,0
0,2180,0,0,1,0,0,0,0,0,0,0
0,2184,0,0,1,0,0,0,0,0,0,0
0,2188,0,0,1,0,0,0,0,0,0,0
0,2194,0,0,1,0,0,0,0,0,0,0
0,2198,0,0,1,0,0,0,0,0,0,0
0,2202,0,0,1,0,0,0,0,0,0,0
0,2206,0,0,1,0,0,0,0,0,0,0
0,2212,0,0,1,0,0,0,0,0,0,0
0,2216,0,0,1,0,0,0,0,0,0,0
0,2220,0,0,1,0,0,0,0,0,0,0
0,2224,0,0,1,0,0,0,0,0,0,0
0,2230,0,0,1,0,0,0,0,0,0,0
0,2234,0,0,1,0,0,0,0,0,0,0
0,2238,0,0,1,0,0,0,0,0,0,0
0,2242,0,0,1,0,0,0,0,0,0,0
0,2248,0,0,1,0,0,0,0,0,0,0
0,2252,0,0,1,0,0,0,0,0,0,0
0,2256,0,0,1,0,0,0,0,0,0,0
0,2260,0,0,1,0,0,0,0,0,0,0
0,2266,0,0,1,0,0,0,0,0,0,0
0,2270,0,0,1,0,0,0,0,0,0,0
0,2274,0,0,1,0,0,0,0,0,0,0
0,2278,0,0,1,0,0,0,0,0,0,0
0,2284,0,0,1,0,0,0,0,0,0,0
0,2288,0,0,1,0,0,0,0,0,0,0
0,2292,0,0,1,0,0,0,0,0,0,0
0,2296,0,0,1,0,0,0,0,0,0,0
0,2302,0,0,1,0,0,0,0,0,0,0
0,2306,0,0,1,0,0,0,0,0,0,0
0,2310,0,0,1,0,0,0,0,0,0,0
0,2314,0,0,1,0,0,0,0,0,0,0
0,2320,0,0,1,0,0,0,0,0,0,0
0,2324,0,0,1,0,0,0,0,0,0,0
0,2328,0,0,1,0,0,0,0,0,0,0
0,2332,0,0,1,0,0,0,0,0,0,0
0,2364,0,0,1,0,0,0,0,0,0,0
0,2368,0,0,1,0,0,0,0,0,0,0
0,2372,0,0,1,0,0,0,0,0,0,0
0,2376,0,0,1,0,0,0,0,0,0,0
0,2382,0,0,1,0,0,0,0,0,0,0
0,2386,0,0,1,0,0,0,0,0,0,0
0,2390,0,0,1,0,0,0,0,0,0,0
0,2394,0,0,1,0,0,0,0,0,0,0
0,2400,0,0,1,0,0,0,0,0,0,0
0,2404,0,0,1,0,0,0,0,0,0,0
0,2408,0,0,1,0,0,0,0,0,0,0
0,2412,0,0,1,0,0,0,0,0,0,0
0,2418,0,0,1,0,0,0,0,0,0,0
0,2422,0,0,1,0,0,0,0,0,0,0
0,2426,0,0,1,0,0,0,0,0,0,0
0,2430,0,0,1,0,0,0,0,0,0,0
0,2436,0,0,1,0,0,0,0,0,0,0
0,2440,0,0,1,0,0,0,0,0,0,0
0,2444,0,0,1,0,0,0,0,0,0,0
0,2448,0,0,1,0,0,0,0,0,0,0
0,2454,0,0,1,0,0,0,0,0,0,0
0,2458,0,0,1,0,0,0,0,0,0,0
0,2462,0,0,1,0,0,0,0,0,0,0
0,2466,0,0,1,0,0,0,0,0,0,0
0,2472,0,0,1,0,0,0,0,0,0,0
0,2476,0,0,1,0,0,0,0,0,0,0
0,2480,0,0,1,0,0,0,0,0,0,0
0,2484,0,0,1,0,0,0,0,0,0,0
0,2490,0,0,1,0,0,0,0,0,0,0
0,2494,0,0,1,0,0,0,0,0,0,0
0,2498,0,0,1,0,0,0,0,0,0,0
0,2502,0,0,1,0,0,0,0,0,0,0
0,2508,0,0,1,0,0,0,0,0,0,0
0,2512,0,0,1,0,0,0,0,0,0,0
0,2516,0,0,1,0,0,0,0,0,0,0
0,2520,0,0,1,0,0,0,0,0,0,0
0,2560,0,0,0,0,0,0,0,0,0,0
0,2564,0,0,0,0,0,0,0,0,0,0
0,2568,0,0,0,0,0,0,0,0,0,0
0,2572,0,0,0,0,0,0,0,0,0,0
0,2578,0,0,0,0,0,0,0,0,0,0
0,2582,0,0,0,0,0,0,0,0,0,0
0,2586,0,0,0,0,0,0,0,0,0,0
0,2590,0,0,0,0,0,0,0,0,0,0
0,2596,0,0,0,0,0,0,0,0,0,0
0,2600,0,0,0,0,0,0,0,0,0,0
0,2604,0,0,0,0,0,0,0,0,0,0
0,2608,0,0,0,0,0,0,0,0,0,0
0,2614,0,0,0,0,0,0,0,0,0,0
0,2618,0,0,0,0,0,0,0,0,0,0
0,2622,0,0,0,0,0,0,0,0,0,0
0,2626,0,0,0,0,0,0,0,0,0,0
0,2632,0,0,0,0,0,0,0,0,0,0
0,2636,0,0,0,0,0,0,0,0,0,0
0,2640,0,0,0,0,0,0,0,0,0,0
0,2644,0,0,0,0,0,0,0,0,0,0
0,2689,0,0,0,0,0,0,0,0,0,0
0,2693,0,0,0,0,0,0,0,0,0,0
0,2697,0,0,0,0,0,0,0,0,0,0
0,2701,0,0,0,0,0,0,0,0,0,0
0,2707,0,0,0,0,0,0,0,0,0,0
0,2711,0,0,0,0,0,0,0,0,0,0
0,2715,0,0,0,0,0,0,0,0,0,0
0,2719,0,0,0,0,0,0,0,0,0,0
0,2725,0,0,0,0,0,0,0,0,0,0
0,2729,0,0,0,0,0,0,0,0,0,0
0,2733,0,0,0,0,0,0,0,0,0,0
0,2737,0,0,0,0,0,0,0,0,0,0
0,2743,0,0,0,0,0,0,0,0,0,0
0,2747,0,0,0,0,0,0,0,0,0,0
0,2751,0,0,0,0,0,0,0,0,0,0
0,2755,0,0,0,0,0,0,0,0,0,0
0,2761,0,0,0,0,0,0,0,0,0,0
0,2765,0,0,0,0,0,0,0,0,0,0
0,2769,0,0,0,0,0,0,0,0,0,0
0,2773,0,0,0,0,0,0,0,0,0,0
0,2779,0,0,0,0,0,0,0,0,0,0
0,2783,0,0,0,0,0,0,0,0,0,0
0,2787,0,0,0,0,0,0,0,0,0,0
0,2791,0,0,0,0,0,0,0,0,0,0
0,2797,0,0,0,0,0,0,0,0,0,0
0,2801,0,0,0,0,0,0,0,0,0,0
0,2805,0,0,0,0,0,0,0,0,0,0
0,2809,0,0,0,0,0,0,0,0,0,0
0,2815,0,0,0,0,0,0,0,0,0,0
0,2819,0,0,0,0,0,0,0,0,0,0
0,2823,0,0,0,0,0,0,0,0,0,0
0,2827,0,0,0,0,0,0,0,0,0,0
0,2833,0,0,0,0,0,0,0,0,0,0
0,2837,0,0,0,0,0,0,0,0,0,0
0,2841,0,0,0,0,0,0,0,0,0,0
0,2845,0,0,0,0,0,0,0,0,0,0
0,2877,0,0,0,0,0,0,0,0,0,0
0,2881,0,0,0,0,0,0,0,0,0,0
0,2885,0,0,0,0,0,0,0,0,0,0
0,2889,0,0,0,0,0,0,0,0,0,0
0,2895,0,0,0,0,0,0,0,0,0,0
0,2899,0,0,0,0,0,0,0,0,0,0
0,2903,0,0,0,0,0,0,0,0,0,0
0,2907,0,0,0,0,0,0,0,0,0,0
0,2913,0,0,0,0,0,0,0,0,0,0
0,2917,0,0,0,0,0,0,0,0,0,0
0,2921,0,0,0,0,0,0,0,0,0,0
0,2925,0,0,0,0,0,0,0,0,0,0
0,2931,0,0,0,0,0,0,0,0,0,0
0,2935,0,0,0,0,0,0,0,0,0,0
0,2939,0,0,0,0,0,0,0,0,0,0
0,2943,0,0,0,0,0,0,0,0,0,0
0,2949,0,0,0,0,0,0,0,0,0,0
0,2953,0,0,0,0,0,0,0,0,0,0
0,2957,0,0,0,0,0,0,0,0,0,0
0,2961,0,0,0,0,0,0,0,0,0,0
0,2967,0,0,0,0,0,0,0,0,0,0
0,2971,0,0,0,0,0,0,0,0,0,0
0,2975,0,0,0,0,0,0,0,0,0,0
0,2979,0,0,0,0,0,0,0,0,0,0
0,2985,0,0,0,0,0,0,0,0,0,0
0,2989,0,0,0,0,0,0,0,0,0,0
0,2993,0,0,0,0,0,0,0,0,0,0
0,2997,0,0,0,0,0,0,0,0,0,0
0,3003,0,0,0,0,0,0,0,0,0,0
0,3007,0,0,0,0,0,0,0,0,0,0
0,3011,0,0,0,0,0,0,0,0,0,0
0,3015,0,0,0,0,0,0,0,0,0,0
0,3021,0,0,0,0,0,0,0,0,0,0
0,3025,0,0,0,0,0,0,0,0,0,0
0,3029,0,0,0,0,0,0,0,0,0,0
0,3033,0,0,0,0,0,0,0,0,0,0
